Dataset_CustomerNo,MAX_TRANSACTION,MONETARY,FREQUENCY,RECENCY,F Score,M Score,R Score,RFM Score,Customer Segment,RECENCY2
12749,11/17/2019 0:00,16098.93,159,13,5,5,5,555,Champions,13
14338,7/1/2019 0:00,4036.59,31,152,2,3,2,223,Casual Shoppers,152
13157,10/21/2019 0:00,14339.41,88,40,4,4,3,344,Loyal Customers,40
16834,5/11/2019 0:00,4130.24,26,203,2,3,1,123,At Risk,203
14403,8/1/2019 0:00,6831.84,20,121,2,4,2,224,At Risk,121
15465,11/20/2019 0:00,20419.63,97,10,4,5,5,545,Champions,10
13177,10/28/2019 0:00,1236.59,18,33,2,1,4,421,Casual Shoppers,33
13847,8/30/2019 0:00,95.72,4,92,1,1,2,211,Casual Shoppers,92
17939,7/3/2019 0:00,511.54,12,150,1,1,2,211,Casual Shoppers,150
13588,11/24/2019 0:00,28142.28,174,6,5,5,5,555,Champions,6
15088,11/18/2019 0:00,6020.17,61,12,3,3,5,533,Emerging Champions,12
15280,6/20/2019 0:00,1694.23,16,163,2,2,2,222,Casual Shoppers,163
15737,11/25/2019 0:00,6587.86,70,5,4,3,5,543,Loyal Customers,5
14226,11/11/2019 0:00,15555.88,66,19,3,5,4,435,Enthusiastic Spenders,19
17677,11/11/2019 0:00,80278.94,282,19,5,5,4,455,Champions,19
12885,10/7/2019 0:00,7857.97,71,54,4,4,3,344,Loyal Customers,54
16690,9/28/2019 0:00,1645.74,12,63,1,2,3,312,Casual Shoppers,63
13083,9/25/2019 0:00,1662.86,14,66,2,2,3,322,Casual Shoppers,66
15762,10/5/2019 0:00,3051.4,37,56,3,2,3,332,Value Seekers,56
13356,9/20/2019 0:00,3812.37,42,71,3,3,3,333,Emerging Champions,71
17144,9/16/2019 0:00,4208.76,23,75,2,3,2,223,Casual Shoppers,75
16820,9/5/2019 0:00,3595.37,26,86,2,3,2,223,Casual Shoppers,86
14907,11/11/2019 0:00,17205.81,144,19,4,5,4,445,Champions,19
15639,7/28/2019 0:00,3746.48,25,125,2,3,2,223,Casual Shoppers,125
15675,9/19/2019 0:00,11806.3,37,72,3,4,3,334,Emerging Champions,72
13082,8/5/2019 0:00,47783.04,73,117,4,5,2,245,At Risk,117
14852,10/12/2019 0:00,20390.02,143,49,4,5,3,345,Loyal Customers,49
16763,5/25/2019 0:00,3896.33,23,189,2,3,1,123,At Risk,189
14292,10/31/2019 0:00,16730.74,91,30,4,5,4,445,Champions,30
16618,11/8/2019 0:00,16684.42,96,22,4,5,4,445,Champions,22
16043,11/2/2019 0:00,5949.21,39,28,3,3,4,433,Emerging Champions,28
15227,11/3/2019 0:00,8937.34,58,27,3,4,4,434,Emerging Champions,27
17001,11/17/2019 0:00,20173.1,153,13,4,5,5,545,Champions,13
16875,10/3/2019 0:00,12196.65,112,58,4,4,3,344,Loyal Customers,58
17672,10/20/2019 0:00,20577,110,41,4,5,3,345,Loyal Customers,41
16316,10/6/2019 0:00,19554.7,151,55,4,5,3,345,Loyal Customers,55
12947,7/19/2019 0:00,12748.92,97,134,4,4,2,244,At Risk,134
15865,10/30/2019 0:00,4689.34,40,31,3,3,4,433,Emerging Champions,31
16214,6/22/2019 0:00,5332.46,44,161,3,3,2,233,At Risk,161
18159,2/11/2019 0:00,1968.08,23,292,2,2,1,122,At Risk,292
15500,11/21/2019 0:00,5280.73,51,9,3,3,5,533,Emerging Champions,9
17738,11/20/2019 0:00,12291.31,97,10,4,4,5,544,Champions,10
14621,11/9/2019 0:00,7826.45,76,21,4,4,4,444,Champions,21
13090,11/20/2019 0:00,30781.93,149,10,4,5,5,545,Champions,10
15153,11/8/2019 0:00,2366.92,22,22,2,2,4,422,Casual Shoppers,22
17731,9/21/2019 0:00,6213.04,67,70,3,3,3,333,Emerging Champions,70
14875,8/24/2019 0:00,7158.62,47,98,3,4,2,234,At Risk,98
15205,9/15/2019 0:00,4422.57,37,76,3,3,2,233,At Risk,76
17511,11/23/2019 0:00,592446.58,890,7,5,5,5,555,Champions,7
15795,7/13/2019 0:00,6270.76,42,140,3,3,2,233,At Risk,140
17405,9/28/2019 0:00,6664.98,68,63,3,3,3,333,Emerging Champions,63
14315,10/26/2019 0:00,10705.71,101,35,4,4,3,344,Loyal Customers,35
15810,9/22/2019 0:00,8806.95,89,69,4,4,3,344,Loyal Customers,69
15235,5/6/2019 0:00,15662.11,142,208,4,5,1,145,At Risk,208
14628,9/9/2019 0:00,3476.57,24,82,2,3,2,223,Casual Shoppers,82
15109,4/8/2019 0:00,1894.79,30,236,2,2,1,122,At Risk,236
13015,10/17/2019 0:00,19753.87,175,44,5,5,3,355,Loyal Customers,44
18044,11/3/2019 0:00,11517.96,118,27,4,4,4,444,Champions,27
16752,12/2/2018 0:00,766.16,9,363,1,1,1,111,At Risk,363
18198,11/8/2019 0:00,44911.5,145,22,4,5,4,445,Champions,22
14849,11/18/2019 0:00,64599.98,389,12,5,5,5,555,Champions,12
17495,11/1/2019 0:00,1850.94,21,29,2,2,4,422,Casual Shoppers,29
14441,10/27/2019 0:00,5152.26,42,34,3,3,4,433,Emerging Champions,34
15345,10/25/2019 0:00,1233.46,20,36,2,1,3,321,Casual Shoppers,36
14757,10/25/2019 0:00,1997.46,21,36,2,2,3,322,Casual Shoppers,36
14128,10/10/2019 0:00,6364.96,46,51,3,3,3,333,Emerging Champions,51
14333,10/3/2019 0:00,1020.02,15,58,2,1,3,321,Casual Shoppers,58
16101,9/30/2019 0:00,7975.93,76,61,4,4,3,344,Loyal Customers,61
16133,11/23/2019 0:00,93512.15,287,7,5,5,5,555,Champions,7
13886,9/29/2019 0:00,1540.98,16,62,2,2,3,322,Casual Shoppers,62
14272,9/27/2019 0:00,6466.18,33,64,2,3,3,323,High-Potential Customers,64
12925,9/26/2019 0:00,2959.82,23,65,2,2,3,322,Casual Shoppers,65
14880,9/23/2019 0:00,4423.14,45,68,3,3,3,333,Emerging Champions,68
13336,9/23/2019 0:00,6305.32,51,68,3,3,3,333,Emerging Champions,68
13350,11/23/2019 0:00,2992.74,38,7,3,2,5,532,Value Seekers,7
17147,11/17/2019 0:00,10740.43,80,13,4,4,5,544,Champions,13
13102,11/16/2019 0:00,46135.56,282,14,5,5,4,455,Champions,14
13134,9/15/2019 0:00,12201.82,98,76,4,4,2,244,At Risk,76
13375,9/12/2019 0:00,5147.32,37,79,3,3,2,233,At Risk,79
16603,9/26/2019 0:00,5354.64,34,65,3,3,3,333,Emerging Champions,65
15307,9/5/2019 0:00,589.59,12,86,1,1,2,211,Casual Shoppers,86
14436,9/2/2019 0:00,1413.42,9,89,1,1,2,211,Casual Shoppers,89
13236,11/15/2019 0:00,5026.91,36,15,3,3,4,433,Emerging Champions,15
14401,11/1/2019 0:00,45078.08,156,29,5,5,4,455,Champions,29
14523,8/23/2019 0:00,2820.22,12,99,1,2,2,212,Casual Shoppers,99
14307,9/12/2019 0:00,23794.13,180,79,5,5,2,255,At Risk,79
13577,11/14/2019 0:00,7924.89,83,16,4,4,4,444,Champions,16
14264,7/8/2019 0:00,1059.74,17,145,2,1,2,221,Casual Shoppers,145
13343,6/15/2019 0:00,1500.91,18,168,2,2,2,222,Casual Shoppers,168
16484,6/19/2019 0:00,2257.28,24,164,2,2,2,222,Casual Shoppers,164
14389,10/5/2019 0:00,6474.26,45,56,3,3,3,333,Emerging Champions,56
15095,8/28/2019 0:00,12464.1,47,94,3,4,2,234,At Risk,94
15122,8/17/2019 0:00,8586.14,82,105,4,4,2,244,At Risk,105
15757,10/5/2019 0:00,5702.75,45,56,3,3,3,333,Emerging Champions,56
12997,11/17/2019 0:00,8062.98,59,13,3,4,5,534,Emerging Champions,13
14365,11/14/2019 0:00,184148.76,99,16,4,5,4,445,Champions,16
16188,10/26/2019 0:00,8779.98,67,35,3,4,3,334,Emerging Champions,35
14175,10/11/2019 0:00,18830.13,149,50,4,5,3,345,Loyal Customers,50
17164,11/7/2019 0:00,17850.44,144,23,4,5,4,445,Champions,23
18222,9/8/2019 0:00,3887.05,19,83,2,3,2,223,Casual Shoppers,83
18235,9/29/2019 0:00,17140.68,104,62,4,5,3,345,Loyal Customers,62
16053,11/7/2019 0:00,19059.82,84,23,4,5,4,445,Champions,23
17725,11/23/2019 0:00,24733,192,7,5,5,5,555,Champions,7
15813,5/16/2019 0:00,7517.11,40,198,3,4,1,134,At Risk,198
13692,11/15/2019 0:00,14090.79,53,15,3,4,4,434,Emerging Champions,15
16621,10/19/2019 0:00,3929.25,29,42,2,3,3,323,High-Potential Customers,42
14758,7/18/2019 0:00,5815.34,71,135,4,3,2,243,At Risk,135
13373,10/10/2019 0:00,20133.09,158,51,5,5,3,355,Loyal Customers,51
13475,6/1/2019 0:00,11800.95,86,182,4,4,2,244,At Risk,182
14709,11/24/2019 0:00,20266.92,196,6,5,5,5,555,Champions,6
13385,1/14/2019 0:00,3427.87,35,320,3,3,1,133,At Risk,320
17742,8/18/2019 0:00,1276.04,15,104,2,1,2,221,Casual Shoppers,104
16781,12/2/2018 0:00,1477.12,17,363,2,1,1,121,At Risk,363
15075,9/23/2019 0:00,5373.61,27,68,2,3,3,323,High-Potential Customers,68
13774,9/19/2019 0:00,2321.35,22,72,2,2,3,322,Casual Shoppers,72
17556,5/18/2019 0:00,2611.17,20,196,2,2,1,122,At Risk,196
17712,10/26/2019 0:00,2450.63,30,35,2,2,3,322,Casual Shoppers,35
14256,3/24/2019 0:00,5235.91,53,251,3,3,1,133,At Risk,251
14766,9/20/2019 0:00,13970.72,114,71,4,4,3,344,Loyal Customers,71
14466,11/10/2019 0:00,12639.72,72,20,4,4,4,444,Champions,20
13034,10/16/2019 0:00,4440.89,37,45,3,3,3,333,Emerging Champions,45
13989,10/5/2019 0:00,14169.75,41,56,3,4,3,334,Emerging Champions,56
15342,8/2/2019 0:00,3316.75,24,120,2,3,2,223,Casual Shoppers,120
16027,9/9/2019 0:00,12711.35,16,82,2,4,2,224,At Risk,82
17675,11/21/2019 0:00,93826.71,671,9,5,5,5,555,Champions,9
18193,6/27/2019 0:00,1520.85,16,156,2,2,2,222,Casual Shoppers,156
15260,8/31/2019 0:00,10746.69,77,91,4,4,2,244,At Risk,91
18062,6/19/2019 0:00,4797.9,27,164,2,3,2,223,Casual Shoppers,164
18171,10/12/2019 0:00,6191.95,54,49,3,3,3,333,Emerging Champions,49
14227,11/13/2019 0:00,18533.82,175,17,5,5,4,455,Champions,17
15145,10/27/2019 0:00,7443.45,59,34,3,4,4,434,Emerging Champions,34
13304,7/7/2019 0:00,2735.76,23,146,2,2,2,222,Casual Shoppers,146
16433,11/11/2019 0:00,1275.26,17,19,2,1,4,421,Casual Shoppers,19
16884,11/2/2019 0:00,3702.35,25,28,2,3,4,423,High-Potential Customers,28
17373,10/30/2019 0:00,4701.04,57,31,3,3,4,433,Emerging Champions,31
17770,5/25/2019 0:00,4913.1,38,189,3,3,1,133,At Risk,189
16966,11/24/2019 0:00,17444.3,25,6,2,5,5,525,Enthusiastic Spenders,6
17205,10/17/2019 0:00,9472.33,14,44,2,4,3,324,High-Potential Customers,44
13846,11/15/2019 0:00,4863.36,55,15,3,3,4,433,Emerging Champions,15
18143,8/15/2019 0:00,6075.47,61,107,3,3,2,233,At Risk,107
15071,9/7/2019 0:00,3763.64,26,84,2,3,2,223,Casual Shoppers,84
13579,11/25/2019 0:00,1444.96,23,5,2,1,5,521,Casual Shoppers,5
13985,11/25/2019 0:00,34581.92,346,5,5,5,5,555,Champions,5
14340,6/28/2019 0:00,1229.6,39,155,3,1,2,231,At Risk,155
17539,5/17/2019 0:00,445.88,31,197,2,1,1,121,At Risk,197
17933,3/18/2019 0:00,707.26,30,257,2,1,1,121,At Risk,257
14160,2/28/2019 0:00,41,4,275,1,1,1,111,At Risk,275
16176,2/28/2019 0:00,881.51,49,275,3,1,1,131,At Risk,275
16856,11/25/2019 0:00,1422.16,65,5,3,1,5,531,Value Seekers,5
16534,4/8/2019 0:00,1174.49,57,236,3,1,1,131,At Risk,236
12635,9/14/2019 0:00,16535.15,100,77,4,5,2,245,At Risk,77
13330,9/8/2019 0:00,7116.13,53,83,3,4,2,234,At Risk,83
13908,9/21/2019 0:00,17477.29,121,70,4,5,3,345,Loyal Customers,70
14854,9/22/2019 0:00,21402.8,126,69,4,5,3,345,Loyal Customers,69
13655,8/17/2019 0:00,6857.96,56,105,3,4,2,234,At Risk,105
14112,11/17/2019 0:00,16971.41,160,13,5,5,5,555,Champions,13
17048,8/14/2019 0:00,5609.93,43,108,3,3,2,233,At Risk,108
16670,11/23/2019 0:00,29170.07,252,7,5,5,5,555,Champions,7
16955,6/8/2019 0:00,3257.81,25,175,2,2,2,222,Casual Shoppers,175
15628,11/15/2019 0:00,21180.04,147,15,4,5,4,445,Champions,15
12717,8/18/2019 0:00,6094.87,56,104,3,3,2,233,At Risk,104
14290,11/28/2019 0:00,11028.26,101,2,4,4,5,544,Champions,2
14784,11/13/2019 0:00,2726.44,15,17,2,2,4,422,Casual Shoppers,17
16488,11/6/2019 0:00,7903.72,29,24,2,4,4,424,Enthusiastic Spenders,24
17679,10/18/2019 0:00,9514.26,30,43,2,4,3,324,High-Potential Customers,43
13115,11/28/2019 0:00,15665.8,120,2,4,5,5,545,Champions,2
14626,11/16/2019 0:00,15630.37,122,14,4,5,4,445,Champions,14
16268,9/29/2019 0:00,6085.66,44,62,3,3,3,333,Emerging Champions,62
16170,10/20/2019 0:00,20007.66,125,41,4,5,3,345,Loyal Customers,41
15110,11/16/2019 0:00,3541.96,35,14,3,3,4,433,Emerging Champions,14
15120,7/29/2019 0:00,3401.84,21,124,2,3,2,223,Casual Shoppers,124
15785,11/7/2019 0:00,18254.07,83,23,4,5,4,445,Champions,23
16843,10/28/2019 0:00,108933.74,378,33,5,5,4,455,Champions,33
17597,5/10/2019 0:00,13911.12,55,204,3,4,1,134,At Risk,204
17278,4/12/2019 0:00,2037.82,14,232,2,2,1,122,At Risk,232
13196,11/28/2019 0:00,13432.45,110,2,4,4,5,544,Champions,2
14304,5/1/2019 0:00,1817.6,17,213,2,2,1,122,At Risk,213
14868,11/18/2019 0:00,14759.15,131,12,4,5,5,545,Champions,12
16943,5/12/2019 0:00,2323.34,33,202,2,2,1,122,At Risk,202
14220,4/6/2019 0:00,3449.67,22,238,2,3,1,123,At Risk,238
13046,11/9/2019 0:00,3235.59,34,21,3,2,4,432,Value Seekers,21
14108,11/9/2019 0:00,4517.87,34,21,3,3,4,433,Emerging Champions,21
15103,11/8/2019 0:00,4092.73,35,22,3,3,4,433,Emerging Champions,22
18216,11/8/2019 0:00,2543.58,26,22,2,2,4,422,Casual Shoppers,22
14360,11/8/2019 0:00,13354.98,117,22,4,4,4,444,Champions,22
15941,11/7/2019 0:00,184880.85,101,23,4,5,4,445,Champions,23
13447,11/16/2019 0:00,7142.8,59,14,3,4,4,434,Emerging Champions,14
18102,11/28/2019 0:00,879250.24,408,2,5,5,5,555,Champions,2
17076,11/3/2019 0:00,3885.92,25,27,2,3,4,423,High-Potential Customers,27
15121,10/20/2019 0:00,2508.64,28,41,2,2,3,322,Casual Shoppers,41
16475,9/12/2019 0:00,3827.65,28,79,2,3,2,223,Casual Shoppers,79
17091,11/8/2019 0:00,16159.62,173,22,5,5,4,455,Champions,22
16637,11/7/2019 0:00,10685.22,69,23,3,4,4,434,Emerging Champions,23
13213,10/14/2019 0:00,15496.58,90,47,4,5,3,345,Loyal Customers,47
14443,10/17/2019 0:00,11009.59,93,44,4,4,3,344,Loyal Customers,44
14298,11/9/2019 0:00,633297.97,1621,21,5,5,4,455,Champions,21
14409,9/29/2019 0:00,13369.1,54,62,3,4,3,334,Emerging Champions,62
15157,7/8/2019 0:00,21118.63,89,145,4,5,2,245,At Risk,145
15146,6/28/2019 0:00,16458.25,91,155,4,5,2,245,At Risk,155
16342,9/25/2019 0:00,1629.98,15,66,2,2,3,322,Casual Shoppers,66
15098,6/10/2019 0:00,1812.85,3,173,1,2,2,212,Casual Shoppers,173
15079,5/11/2019 0:00,4546.69,47,203,3,3,1,133,At Risk,203
14154,4/14/2019 0:00,6144.86,52,230,3,3,1,133,At Risk,230
17142,4/14/2019 0:00,1423.72,15,230,2,1,1,121,At Risk,230
16216,3/17/2019 0:00,3540.82,37,258,3,3,1,133,At Risk,258
18056,2/24/2019 0:00,2535.22,19,279,2,2,1,122,At Risk,279
12842,9/30/2019 0:00,6753.1,34,61,3,4,3,334,Emerging Champions,61
14133,8/2/2019 0:00,4187.44,28,120,2,3,2,223,Casual Shoppers,120
15513,11/6/2019 0:00,73038.72,308,24,5,5,4,455,Champions,24
14185,1/12/2019 0:00,264.1,3,322,1,1,1,111,At Risk,322
16833,3/25/2019 0:00,3708.68,33,250,2,3,1,123,At Risk,250
14373,12/16/2018 0:00,252.7,4,349,1,1,1,111,At Risk,349
13145,10/31/2019 0:00,2468.06,6,30,1,2,4,412,Casual Shoppers,30
13705,7/18/2019 0:00,2964.91,21,135,2,2,2,222,Casual Shoppers,135
17420,10/20/2019 0:00,2351.04,30,41,2,2,3,322,Casual Shoppers,41
15165,12/1/2018 0:00,2139.85,27,364,2,2,1,122,At Risk,364
15115,11/21/2019 0:00,1957.74,21,9,2,2,5,522,Casual Shoppers,9
14862,11/14/2019 0:00,8594.92,48,16,3,4,4,434,Emerging Champions,16
16571,11/13/2019 0:00,14156.98,87,17,4,4,4,444,Champions,17
14493,11/23/2019 0:00,11088.14,93,7,4,4,5,544,Champions,7
17623,11/7/2019 0:00,3256,33,23,2,2,4,422,Casual Shoppers,23
13721,11/3/2019 0:00,3776.05,28,27,2,3,4,423,High-Potential Customers,27
13882,11/28/2019 0:00,6581.01,51,2,3,3,5,533,Emerging Champions,2
16762,11/20/2019 0:00,5798.68,63,10,3,3,5,533,Emerging Champions,10
14474,10/24/2019 0:00,1996.3,29,37,2,2,3,322,Casual Shoppers,37
14139,10/24/2019 0:00,5653.62,26,37,2,3,3,323,High-Potential Customers,37
15469,10/20/2019 0:00,2058.17,24,41,2,2,3,322,Casual Shoppers,41
14261,10/20/2019 0:00,4976.54,52,41,3,3,3,333,Emerging Champions,41
15468,10/19/2019 0:00,2067.71,24,42,2,2,3,322,Casual Shoppers,42
14132,11/25/2019 0:00,33449.78,180,5,5,5,5,555,Champions,5
13422,10/6/2019 0:00,15547.24,127,55,4,5,3,345,Loyal Customers,55
13808,10/24/2019 0:00,8216.12,63,37,3,4,3,334,Emerging Champions,37
18061,11/18/2019 0:00,11962.8,46,12,3,4,5,534,Emerging Champions,12
14488,10/3/2019 0:00,8601.32,46,58,3,4,3,334,Emerging Champions,58
13635,10/3/2019 0:00,7967.49,62,58,3,4,3,334,Emerging Champions,58
15185,9/30/2019 0:00,7143.72,21,61,2,4,3,324,High-Potential Customers,61
13503,9/29/2019 0:00,2584.17,17,62,2,2,3,322,Casual Shoppers,62
14109,9/28/2019 0:00,1049.7,9,63,1,1,3,311,Casual Shoppers,63
13200,11/20/2019 0:00,6131.54,45,10,3,3,5,533,Emerging Champions,10
15365,11/14/2019 0:00,12625.24,114,16,4,4,4,444,Champions,16
15322,9/15/2019 0:00,4960.46,42,76,3,3,2,233,At Risk,76
15343,9/13/2019 0:00,1234.52,21,78,2,1,2,221,Casual Shoppers,78
16523,11/24/2019 0:00,34423.29,263,6,5,5,5,555,Champions,6
17146,9/16/2019 0:00,3208.28,36,75,3,2,2,232,At Risk,75
17527,10/17/2019 0:00,5964.51,47,44,3,3,3,333,Emerging Champions,44
15396,8/19/2019 0:00,1545.82,14,103,2,2,2,222,Casual Shoppers,103
14720,9/11/2019 0:00,1917.77,22,80,2,2,2,222,Casual Shoppers,80
12350,8/4/2019 0:00,2371.9,17,118,2,2,2,222,Casual Shoppers,118
16102,10/28/2019 0:00,11542.72,57,33,3,4,4,434,Emerging Champions,33
18161,11/24/2019 0:00,8433.35,80,6,4,4,5,544,Champions,6
13081,11/28/2019 0:00,212622.48,1026,2,5,5,5,555,Champions,2
13583,7/7/2019 0:00,8109.92,53,146,3,4,2,234,At Risk,146
16616,11/24/2019 0:00,2961.12,33,6,2,2,5,522,Casual Shoppers,6
15825,6/20/2019 0:00,3713.36,20,163,2,3,2,223,Casual Shoppers,163
13395,6/7/2019 0:00,3759.12,21,176,2,3,2,223,Casual Shoppers,176
18248,8/9/2019 0:00,6061.3,47,113,3,3,2,233,At Risk,113
13538,10/27/2019 0:00,3296.2,27,34,2,3,4,423,High-Potential Customers,34
15819,10/21/2019 0:00,14631.06,123,40,4,5,3,345,Loyal Customers,40
15258,6/24/2019 0:00,2093.98,34,159,3,2,2,232,At Risk,159
17442,11/3/2019 0:00,17327.63,135,27,4,5,4,445,Champions,27
13863,4/6/2019 0:00,2543.92,20,238,2,2,1,122,At Risk,238
18108,3/30/2019 0:00,1138.78,17,245,2,1,1,121,At Risk,245
14203,3/29/2019 0:00,78231.14,138,246,4,5,1,145,At Risk,246
13650,11/23/2019 0:00,9847.57,96,7,4,4,5,544,Champions,7
15067,9/22/2019 0:00,11325.12,82,69,4,4,3,344,Loyal Customers,69
15416,10/6/2019 0:00,25011.6,192,55,5,5,3,355,Loyal Customers,55
15270,11/24/2019 0:00,15379.19,41,6,3,5,5,535,Enthusiastic Spenders,6
13706,2/10/2019 0:00,2276.31,20,293,2,2,1,122,At Risk,293
13800,2/3/2019 0:00,3964.64,33,300,2,3,1,123,At Risk,300
16850,1/10/2019 0:00,2892.75,19,324,2,2,1,122,At Risk,324
18176,12/16/2018 0:00,3388.6,30,349,2,3,1,123,At Risk,349
16873,10/9/2019 0:00,33496.64,201,52,5,5,3,355,Loyal Customers,52
17850,12/2/2018 0:00,22920.73,293,363,5,5,1,155,At Risk,363
16705,11/28/2019 0:00,65506.38,266,2,5,5,5,555,Champions,2
14060,11/17/2019 0:00,59226.6,193,13,5,5,5,555,Champions,13
14844,10/7/2019 0:00,18847.99,130,54,4,5,3,345,Loyal Customers,54
15832,3/30/2019 0:00,5562.34,54,245,3,3,1,133,At Risk,245
15090,2/4/2019 0:00,2463.18,23,299,2,2,1,122,At Risk,299
15689,8/12/2019 0:00,1121.3,9,110,1,1,2,211,Casual Shoppers,110
14047,9/27/2019 0:00,3709.44,21,64,2,3,3,323,High-Potential Customers,64
16150,10/28/2019 0:00,12515.24,118,33,4,4,4,444,Champions,33
16217,4/18/2019 0:00,1244.61,15,226,2,1,1,121,At Risk,226
15111,11/10/2019 0:00,8883.16,84,20,4,4,4,444,Champions,20
13704,11/17/2019 0:00,16965.59,123,13,4,5,5,545,Champions,13
15594,11/24/2019 0:00,11425.33,101,6,4,4,5,544,Champions,6
16912,11/11/2019 0:00,12443.85,100,19,4,4,4,444,Champions,19
13047,10/14/2019 0:00,17560.47,171,47,5,5,3,355,Loyal Customers,47
16612,11/7/2019 0:00,5731.69,66,23,3,3,4,433,Emerging Champions,23
16103,9/21/2019 0:00,7147.68,47,70,3,4,3,334,Emerging Champions,70
13405,5/19/2019 0:00,2241.89,25,195,2,2,1,122,At Risk,195
13887,5/19/2019 0:00,1865.03,19,195,2,2,1,122,At Risk,195
18097,8/5/2019 0:00,16446.02,83,117,4,5,2,245,At Risk,117
15301,10/20/2019 0:00,32815.83,242,41,5,5,3,355,Loyal Customers,41
14107,10/19/2019 0:00,20435.76,121,42,4,5,3,345,Loyal Customers,42
17704,6/24/2019 0:00,4301.49,31,159,2,3,2,223,Casual Shoppers,159
18185,4/4/2019 0:00,2187.25,17,240,2,2,1,122,At Risk,240
17438,3/31/2019 0:00,1453.79,17,244,2,1,1,121,At Risk,244
15304,10/10/2019 0:00,1777.54,23,51,2,2,3,322,Casual Shoppers,51
12852,2/18/2019 0:00,1846.66,17,285,2,2,1,122,At Risk,285
16153,10/21/2019 0:00,11733.8,89,40,4,4,3,344,Loyal Customers,40
14240,11/9/2019 0:00,5196.67,42,21,3,3,4,433,Emerging Champions,21
14856,11/3/2019 0:00,8307.07,65,27,3,4,4,434,Emerging Champions,27
16825,11/1/2019 0:00,6595.68,28,29,2,3,4,423,High-Potential Customers,29
13690,10/11/2019 0:00,863.2,9,50,1,1,3,311,Casual Shoppers,50
13473,10/10/2019 0:00,3159.8,21,51,2,2,3,322,Casual Shoppers,51
12822,9/30/2019 0:00,6060.98,46,61,3,3,3,333,Emerging Champions,61
15228,10/4/2019 0:00,26583.52,125,57,4,5,3,345,Loyal Customers,57
17491,11/25/2019 0:00,19016.26,94,5,4,5,5,545,Champions,5
13139,11/23/2019 0:00,24825.46,170,7,5,5,5,555,Champions,7
17426,9/9/2019 0:00,29944.79,226,82,5,5,2,255,At Risk,82
18151,7/28/2019 0:00,4063.47,37,125,3,3,2,233,At Risk,125
16045,8/12/2019 0:00,10567.84,83,110,4,4,2,244,At Risk,110
13741,9/29/2019 0:00,2919.33,34,62,3,2,3,332,Value Seekers,62
13122,9/6/2019 0:00,6941.33,55,85,3,4,2,234,At Risk,85
17171,2/23/2019 0:00,2126.79,16,280,2,2,1,122,At Risk,280
17314,11/15/2019 0:00,21975.22,130,15,4,5,4,445,Champions,15
17691,12/16/2018 0:00,1670.98,19,349,2,2,1,122,At Risk,349
13870,10/30/2019 0:00,15379.85,111,31,4,5,4,445,Champions,31
14116,11/20/2019 0:00,8663.42,72,10,4,4,5,544,Champions,10
17037,9/13/2019 0:00,7776.94,75,78,4,4,2,244,At Risk,78
16341,11/15/2019 0:00,13947.79,77,15,4,4,4,444,Champions,15
17505,7/1/2019 0:00,6872.78,52,152,3,4,2,234,At Risk,152
13501,6/20/2019 0:00,7241.07,53,163,3,4,2,234,At Risk,163
15179,11/21/2019 0:00,21818.1,93,9,4,5,5,545,Champions,9
14215,11/28/2019 0:00,12958.92,108,2,4,4,5,544,Champions,2
14146,9/19/2019 0:00,21003.38,137,72,4,5,3,345,Loyal Customers,72
13370,12/3/2018 0:00,4289.27,39,362,3,3,1,133,At Risk,362
12828,10/5/2019 0:00,3844.84,38,56,3,3,3,333,Emerging Champions,56
14921,11/9/2019 0:00,11116.03,78,21,4,4,4,444,Champions,21
17411,11/27/2019 0:00,3451.94,41,3,3,3,5,533,Emerging Champions,3
17830,3/23/2019 0:00,961.03,16,252,2,1,1,121,At Risk,252
14733,11/23/2019 0:00,47466.75,202,7,5,5,5,555,Champions,7
15725,11/24/2019 0:00,1400.39,32,6,2,1,5,521,Casual Shoppers,6
13192,9/5/2019 0:00,6245.46,63,86,3,3,2,233,At Risk,86
15505,10/18/2019 0:00,28199.98,97,43,4,5,3,345,Loyal Customers,43
16249,10/18/2019 0:00,11581.23,69,43,3,4,3,334,Emerging Champions,43
17447,10/30/2019 0:00,5033.44,36,31,3,3,4,433,Emerging Champions,31
17188,11/28/2019 0:00,15261.47,84,2,4,5,5,545,Champions,2
14837,9/11/2019 0:00,16113.58,108,80,4,5,2,245,At Risk,80
15379,6/23/2019 0:00,26026.35,194,160,5,5,2,255,At Risk,160
13885,6/3/2019 0:00,2384.75,28,180,2,2,2,222,Casual Shoppers,180
16091,7/8/2019 0:00,1653.62,18,145,2,2,2,222,Casual Shoppers,145
17058,9/19/2019 0:00,7277.09,62,72,3,4,3,334,Emerging Champions,72
14113,11/17/2019 0:00,6672.04,23,13,2,3,5,523,High-Potential Customers,13
13365,11/6/2019 0:00,14864.41,138,24,4,5,4,445,Champions,24
12944,11/4/2019 0:00,3504.6,30,26,2,3,4,423,High-Potential Customers,26
16079,11/23/2019 0:00,8771.5,21,7,2,4,5,524,Enthusiastic Spenders,7
14440,10/28/2019 0:00,6611.51,46,33,3,3,4,433,Emerging Champions,33
14638,10/20/2019 0:00,2155.98,16,41,2,2,3,322,Casual Shoppers,41
13878,10/16/2019 0:00,6048.76,35,45,3,3,3,333,Emerging Champions,45
15826,10/14/2019 0:00,11385.14,68,47,3,4,3,334,Emerging Champions,47
